tok_embeddings.weight norm=1.5377819538e-01
layers.23._checkpoint_wrapped_module.moe.shared_experts.w13.weight norm=2.2814039886e-01
layers.23._checkpoint_wrapped_module.moe.shared_experts.w2.weight norm=1.6201972961e-01
layers.23._checkpoint_wrapped_module.moe.routed_down.weight norm=6.2681192160e-01
layers.23._checkpoint_wrapped_module.moe.routed_norm.weight norm=8.6632166058e-03
layers.23._checkpoint_wrapped_module.moe.routed_up.weight norm=4.5784622431e-01
layers.23._checkpoint_wrapped_module.attention_norm.weight norm=1.6004258068e-03
layers.23._checkpoint_wrapped_module.ffn_norm.weight norm=1.3226415031e-02
layers.23._checkpoint_wrapped_module.attention_res_norm.weight norm=5.0304201432e-04
layers.23._checkpoint_wrapped_module.attention_res_proj.weight norm=2.4706715718e-02
layers.23._checkpoint_wrapped_module.ffn_res_norm.weight norm=3.9387927391e-03
layers.23._checkpoint_wrapped_module.ffn_res_proj.weight norm=2.0178315043e-01
norm.weight norm=6.7006386817e-02
lm_head.weight norm=2.0137577057e+00
output_res_norm.weight norm=2.1049244329e-02
output_res_proj.weight norm=1.0245014429e+00
vision_encoder.pos_embed norm=1.5306517016e-03
vision_encoder.patch_embed.weight norm=8.8041335344e-02
vision_encoder.layers.0._checkpoint_wrapped_module.norm1.weight norm=4.2586852214e-04
vision_encoder.layers.0._checkpoint_wrapped_module.norm2.weight norm=2.0204102620e-03
vision_encoder.layers.0._checkpoint_wrapped_module.attn.wq.weight norm=1.2549040839e-03
vision_encoder.layers.0._checkpoint_wrapped_module.attn.wk.weight norm=1.2385824230e-03
vision_encoder.layers.0._checkpoint_wrapped_module.attn.wv.weight norm=2.1132523194e-02
vision_encoder.layers.0._checkpoint_wrapped_module.attn.proj.weight norm=2.2373830900e-02
vision_encoder.layers.0._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=3.3686149865e-02
vision_encoder.layers.0._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=1.0517722368e-01
vision_encoder.layers.1._checkpoint_wrapped_module.norm1.weight norm=4.6139213373e-04
vision_encoder.layers.1._checkpoint_wrapped_module.norm2.weight norm=2.2927187383e-03
vision_encoder.layers.1._checkpoint_wrapped_module.attn.wq.weight norm=4.7396664741e-04
vision_encoder.layers.1._checkpoint_wrapped_module.attn.wk.weight norm=4.4733606046e-04
vision_encoder.layers.1._checkpoint_wrapped_module.attn.wv.weight norm=2.5381822139e-02
vision_encoder.layers.1._checkpoint_wrapped_module.attn.proj.weight norm=2.5084581226e-02
vision_encoder.layers.1._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=3.4697830677e-02
vision_encoder.layers.1._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=9.4027087092e-02
vision_encoder.layers.2._checkpoint_wrapped_module.norm1.weight norm=4.9447891070e-04
vision_encoder.layers.2._checkpoint_wrapped_module.norm2.weight norm=2.0167403854e-03
vision_encoder.layers.2._checkpoint_wrapped_module.attn.wq.weight norm=3.3120388980e-04
vision_encoder.layers.2._checkpoint_wrapped_module.attn.wk.weight norm=3.2261366141e-04
vision_encoder.layers.2._checkpoint_wrapped_module.attn.wv.weight norm=2.3870399222e-02
vision_encoder.layers.2._checkpoint_wrapped_module.attn.proj.weight norm=2.3503333330e-02
vision_encoder.layers.2._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=3.2515205443e-02
vision_encoder.layers.2._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=8.7620444596e-02
vision_encoder.layers.3._checkpoint_wrapped_module.norm1.weight norm=3.5979613313e-04
vision_encoder.layers.3._checkpoint_wrapped_module.norm2.weight norm=1.8832758069e-03
vision_encoder.layers.3._checkpoint_wrapped_module.attn.wq.weight norm=3.2435372123e-04
vision_encoder.layers.3._checkpoint_wrapped_module.attn.wk.weight norm=3.2812380232e-04
vision_encoder.layers.3._checkpoint_wrapped_module.attn.wv.weight norm=2.1230842918e-02
vision_encoder.layers.3._checkpoint_wrapped_module.attn.proj.weight norm=2.1000221372e-02
vision_encoder.layers.3._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=3.0744122341e-02
vision_encoder.layers.3._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=7.9651683569e-02
vision_encoder.layers.4._checkpoint_wrapped_module.norm1.weight norm=3.9483176079e-04
vision_encoder.layers.4._checkpoint_wrapped_module.norm2.weight norm=1.8244608073e-03
vision_encoder.layers.4._checkpoint_wrapped_module.attn.wq.weight norm=3.3360745874e-04
vision_encoder.layers.4._checkpoint_wrapped_module.attn.wk.weight norm=3.5373226274e-04
vision_encoder.layers.4._checkpoint_wrapped_module.attn.wv.weight norm=1.9724866375e-02
vision_encoder.layers.4._checkpoint_wrapped_module.attn.proj.weight norm=1.9299881533e-02
vision_encoder.layers.4._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=2.8666859493e-02
vision_encoder.layers.4._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=7.3309957981e-02
vision_encoder.layers.5._checkpoint_wrapped_module.norm1.weight norm=4.0733872447e-04
vision_encoder.layers.5._checkpoint_wrapped_module.norm2.weight norm=1.7195683904e-03
vision_encoder.layers.5._checkpoint_wrapped_module.attn.wq.weight norm=3.1678687083e-04
vision_encoder.layers.5._checkpoint_wrapped_module.attn.wk.weight norm=3.3914888627e-04
vision_encoder.layers.5._checkpoint_wrapped_module.attn.wv.weight norm=1.8374869600e-02
vision_encoder.layers.5._checkpoint_wrapped_module.attn.proj.weight norm=1.8682640046e-02
vision_encoder.layers.5._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=2.7241468430e-02
vision_encoder.layers.5._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=7.1779266000e-02
vision_encoder.layers.6._checkpoint_wrapped_module.norm1.weight norm=3.5733124241e-04
vision_encoder.layers.6._checkpoint_wrapped_module.norm2.weight norm=1.7506676959e-03
vision_encoder.layers.6._checkpoint_wrapped_module.attn.wq.weight norm=2.2663295385e-04
vision_encoder.layers.6._checkpoint_wrapped_module.attn.wk.weight norm=2.2650821484e-04
vision_encoder.layers.6._checkpoint_wrapped_module.attn.wv.weight norm=1.7415424809e-02
vision_encoder.layers.6._checkpoint_wrapped_module.attn.proj.weight norm=1.7805507407e-02
vision_encoder.layers.6._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=2.7555061504e-02
vision_encoder.layers.6._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=6.5105602145e-02
vision_encoder.layers.7._checkpoint_wrapped_module.norm1.weight norm=3.7516158773e-04
vision_encoder.layers.7._checkpoint_wrapped_module.norm2.weight norm=1.5348419547e-03
vision_encoder.layers.7._checkpoint_wrapped_module.attn.wq.weight norm=1.8048488710e-04
vision_encoder.layers.7._checkpoint_wrapped_module.attn.wk.weight norm=1.8002949946e-04
vision_encoder.layers.7._checkpoint_wrapped_module.attn.wv.weight norm=1.7808483914e-02
vision_encoder.layers.7._checkpoint_wrapped_module.attn.proj.weight norm=1.8567165360e-02
vision_encoder.layers.7._checkpoint_wrapped_module.mlp.linear_fc1.weight norm=2.6336677372e-02
vision_encoder.layers.7._checkpoint_wrapped_module.mlp.linear_fc2.weight norm=6.6833414137e-02
vision_encoder.final_norm.weight norm=5.3943903185e-03
vision_encoder.projector.linear_1.weight norm=1.7995211482e-01
vision_encoder.projector.linear_2.weight norm=2.4020281434e-01
vision_encoder.projector.post_norm.weight norm=7.7682873234e-03
