step,pp_loss,fsdp_loss,abs_delta
1595,4.120762,4.135989,0.015227
1596,3.092130,3.112233,0.020103
1597,3.945744,3.953179,0.007435
1598,3.789551,3.750572,0.038979
1599,3.030487,3.017160,0.013327
1600,3.347253,3.356175,0.008922
1601,3.262094,3.275164,0.013070
1602,3.949193,3.883216,0.065977
1603,3.402893,3.406528,0.003635
1604,3.278384,3.258719,0.019665
1605,3.604298,3.617449,0.013151
1606,3.589197,3.602776,0.013578
1607,3.772800,3.787859,0.015059
1608,3.405706,3.451511,0.045805
1609,3.075317,3.072716,0.002601
1610,3.377831,3.398766,0.020935
1611,3.899502,3.973229,0.073727
1612,4.040972,4.016473,0.024499
1613,3.895625,3.890267,0.005358
1614,3.278152,3.306284,0.028131
1615,3.624385,3.590634,0.033751
1616,4.035805,4.083177,0.047372
1617,3.517430,3.525459,0.008029
1618,3.956789,3.915942,0.040846
1619,3.614018,3.578188,0.035830
1620,3.295134,3.276347,0.018787
1621,3.577763,3.598013,0.020250
1622,3.825135,3.783107,0.042028
1623,3.548313,3.536614,0.011699
1624,3.826065,3.793419,0.032645
1625,3.374376,3.359750,0.014626
1626,2.887463,2.910419,0.022956
1627,3.662839,3.628966,0.033873
1628,3.455730,3.457657,0.001927
1629,3.525559,3.502690,0.022869
1630,3.974169,3.987576,0.013408
1631,3.469992,3.499192,0.029200
1632,3.418123,3.428269,0.010145
1633,3.195032,3.230096,0.035064
1634,3.535660,3.496655,0.039006
1635,3.568577,3.470498,0.098079
1636,3.742060,3.744746,0.002687
1637,3.290226,3.272128,0.018098
1638,3.608866,3.639740,0.030874
1639,3.679585,3.705691,0.026106
1640,3.700706,3.713812,0.013105
1641,3.811839,3.840300,0.028461
1642,3.783582,3.752686,0.030897
1643,3.425695,3.416394,0.009301
1644,3.870906,3.815283,0.055623
1645,3.286781,3.285251,0.001530
1646,3.726018,3.741876,0.015858
1647,3.844552,3.865934,0.021382
1648,3.553376,3.489871,0.063505
1649,3.653063,3.662983,0.009919
1650,3.625498,3.588731,0.036767
1651,3.411983,3.444351,0.032368
1652,3.409379,3.395036,0.014344
1653,3.809692,3.791998,0.017694
1654,3.281094,3.249556,0.031537
1655,3.849344,3.871927,0.022583
1656,3.769176,3.795456,0.026280
1657,3.635453,3.641261,0.005807
1658,3.745933,3.703026,0.042907
1659,3.965769,3.961339,0.004431
1660,2.992178,3.029473,0.037295
1661,3.920832,3.918210,0.002622
1662,3.275380,3.251706,0.023674
1663,3.521323,3.485027,0.036296
1664,3.545068,3.512872,0.032197
1665,2.748592,2.745521,0.003071
1666,3.331675,3.345827,0.014152
1667,3.971453,4.014723,0.043271
1668,3.404463,3.412044,0.007581
1669,3.929230,3.950892,0.021661
1670,3.407780,3.439561,0.031781
1671,3.520722,3.472415,0.048307
1672,3.541709,3.515490,0.026219
1673,3.387525,3.369678,0.017847
1674,3.795387,3.774523,0.020864
1675,2.907125,2.880379,0.026746
1676,4.216179,4.178651,0.037528
1677,3.425451,3.410946,0.014505
1678,3.473281,3.488299,0.015018
1679,3.827331,3.819356,0.007975
1680,3.454097,3.423387,0.030710
1681,3.779138,3.786223,0.007085
1682,3.260170,3.254432,0.005738
1683,3.621150,3.592079,0.029071
1684,3.999836,4.041520,0.041684
1685,3.642270,3.646730,0.004461
1686,3.428338,3.425034,0.003304
1687,3.810690,3.773397,0.037293
1688,3.628100,3.621093,0.007006
1689,3.667145,3.662703,0.004442
1690,3.781546,3.768425,0.013121
1691,3.399746,3.414339,0.014593
1692,3.446058,3.422528,0.023530
1693,3.982815,3.993173,0.010358
1694,3.202667,3.240920,0.038253
1695,4.401788,4.371868,0.029920
1696,3.243815,3.232217,0.011599
1697,3.437984,3.394446,0.043538
1698,3.400207,3.413913,0.013706
1699,3.382516,3.397387,0.014871
1700,3.594751,3.567319,0.027432
1701,3.732699,3.730738,0.001960
1702,3.648924,3.684206,0.035282
1703,3.309693,3.289980,0.019713
1704,3.417139,3.426704,0.009566
1705,3.510811,3.511871,0.001060
1706,3.768007,3.740796,0.027211
1707,3.376715,3.342340,0.034375
1708,3.964224,3.972981,0.008757
1709,3.094392,3.098793,0.004401
1710,3.546126,3.530627,0.015499
1711,3.555693,3.597138,0.041445
1712,4.014016,3.987679,0.026336
1713,3.724886,3.732376,0.007490
1714,3.354046,3.402002,0.047956
1715,3.236867,3.235037,0.001830
1716,3.169843,3.215204,0.045360
1717,3.361443,3.358169,0.003274
1718,3.539503,3.497426,0.042078
1719,3.688060,3.729061,0.041001
1720,3.737377,3.698140,0.039237
1721,3.651865,3.665131,0.013266
1722,3.514831,3.508322,0.006508
1723,3.370761,3.314539,0.056221
1724,3.341414,3.345200,0.003786
1725,3.252762,3.222230,0.030531
1726,3.625848,3.639345,0.013498
1727,3.207303,3.172797,0.034506
1728,3.343138,3.312738,0.030400
1729,3.309264,3.347770,0.038506
1730,3.016474,3.014359,0.002115
1731,3.486770,3.504057,0.017287
1732,3.506608,3.461138,0.045471
1733,3.307074,3.282296,0.024778
1734,3.121185,3.142679,0.021494
1735,3.771980,3.800632,0.028652
1736,3.313207,3.345346,0.032139
1737,3.153102,3.174421,0.021319
1738,3.410014,3.405221,0.004793
1739,3.330063,3.333281,0.003218
1740,3.555258,3.566040,0.010782
1741,3.886203,3.893319,0.007116
1742,4.663311,4.625458,0.037854
1743,3.346939,3.341738,0.005201
1744,2.972413,2.902428,0.069985
1745,3.059485,3.022529,0.036957
1746,3.606819,3.643296,0.036477
1747,3.327669,3.330484,0.002815
1748,3.130816,3.171030,0.040214
1749,3.675433,3.717427,0.041994
1750,3.640449,3.660467,0.020018
1751,3.385597,3.384607,0.000990
1752,3.831674,3.804752,0.026922
1753,3.817863,3.823792,0.005929
1754,4.465626,4.489181,0.023554
1755,3.331807,3.302510,0.029296
1756,3.082332,3.044472,0.037860
1757,3.345220,3.387897,0.042678
1758,3.982662,3.983541,0.000880
1759,3.270885,3.275584,0.004699
1760,3.951822,3.934122,0.017700
1761,3.180999,3.161807,0.019192
1762,3.216054,3.180849,0.035206
1763,4.134107,4.192616,0.058509
1764,3.603495,3.581907,0.021588
1765,3.638463,3.622578,0.015884
1766,3.686715,3.647583,0.039132
1767,3.797808,3.781898,0.015910
1768,3.586944,3.523930,0.063014
1769,3.495581,3.463610,0.031971
1770,2.903169,2.896589,0.006580
1771,3.614997,3.617932,0.002935
1772,3.773604,3.802358,0.028754
1773,3.532783,3.543918,0.011135
1774,3.838675,3.781203,0.057471
1775,3.511016,3.541183,0.030167
1776,3.164810,3.165895,0.001086
1777,3.274011,3.292099,0.018088
1778,3.381841,3.352834,0.029007
1779,3.394350,3.387147,0.007202
1780,3.730027,3.706975,0.023052
1781,3.607506,3.734381,0.126875
1782,3.801904,3.826527,0.024623
1783,3.363483,3.322833,0.040650
1784,3.458848,3.430442,0.028405
1785,3.507457,3.492514,0.014943
1786,3.572197,3.572822,0.000625
1787,3.540167,3.521668,0.018500
1788,3.476876,3.468298,0.008578
1789,3.674305,3.701160,0.026855
1790,3.559925,3.591999,0.032074
1791,3.353086,3.371504,0.018417
1792,3.423958,3.417283,0.006675
1793,3.128366,3.160180,0.031814
1794,2.878707,2.914655,0.035948
1795,3.525410,3.544924,0.019515
1796,3.772038,3.773943,0.001905
1797,3.427041,3.440583,0.013542
1798,3.327864,3.385365,0.057501
1799,3.632809,3.657246,0.024437
1800,3.912739,3.903963,0.008776
1801,3.703989,3.649839,0.054150
1802,3.994449,3.989589,0.004861
1803,3.240203,3.253083,0.012880
1804,3.764678,3.750357,0.014321
1805,3.607666,3.570582,0.037084
1806,3.740513,3.775202,0.034689
1807,3.700563,3.665324,0.035239
1808,3.459045,3.488908,0.029863
1809,3.225694,3.321932,0.096238
1810,3.418712,3.391607,0.027104
1811,3.153200,3.165770,0.012570
1812,3.621484,3.654214,0.032730
1813,3.427257,3.426228,0.001029
1814,4.115098,4.171958,0.056859
1815,3.418296,3.379048,0.039248
1816,3.317760,3.298290,0.019470
1817,3.024557,3.012210,0.012347
1818,3.588169,3.639389,0.051220
1819,4.102807,4.140765,0.037958
1820,3.164980,3.187489,0.022509
1821,3.819456,3.812743,0.006713
1822,3.798114,3.750013,0.048101
1823,3.447807,3.481719,0.033912
1824,3.646134,3.671922,0.025788
1825,3.555081,3.547938,0.007144
1826,3.609750,3.635103,0.025353
1827,3.272270,3.255604,0.016666
1828,3.413960,3.385002,0.028958
1829,3.455841,3.432138,0.023703
1830,3.504010,3.495268,0.008742
1831,3.158671,3.190183,0.031512
1832,3.416300,3.436084,0.019784
1833,3.176699,3.239853,0.063154
1834,3.348642,3.327590,0.021052
1835,3.946338,3.979653,0.033315
1836,3.463534,3.463269,0.000265
1837,3.848119,3.841662,0.006456
1838,3.266307,3.227572,0.038734
1839,3.049467,3.054105,0.004639
1840,3.312264,3.302745,0.009520
1841,3.175202,3.187425,0.012224
1842,3.310009,3.284269,0.025740
1843,3.260958,3.321225,0.060267
1844,3.996168,3.957154,0.039014
1845,4.012218,4.010300,0.001918
1846,3.476556,3.436564,0.039992
1847,3.609851,3.586398,0.023453
1848,3.664315,3.666014,0.001698
1849,3.744613,3.742549,0.002063
1850,3.815960,3.794890,0.021070
1851,2.641864,2.596382,0.045482
1852,3.669528,3.608565,0.060963
1853,3.534329,3.583002,0.048673
1854,3.902695,3.890831,0.011864
1855,3.349041,3.273952,0.075089
1856,3.569011,3.548789,0.020223
1857,3.624512,3.619738,0.004774
1858,3.787259,3.788029,0.000770
1859,3.371948,3.392217,0.020269
1860,3.421360,3.382591,0.038769
1861,3.260426,3.278534,0.018108
1862,3.358788,3.391843,0.033056
1863,3.235669,3.298060,0.062391
1864,3.361668,3.378987,0.017319
1865,3.497264,3.470870,0.026394
1866,3.670119,3.690564,0.020446
1867,3.775447,3.813099,0.037652
1868,3.635614,3.629898,0.005716
1869,2.801087,2.810809,0.009721
1870,3.744986,3.771972,0.026987
1871,3.622826,3.576724,0.046102
1872,3.432467,3.445021,0.012553
1873,4.096174,4.143743,0.047569
1874,3.357420,3.383100,0.025680
1875,3.148736,3.202700,0.053963
1876,3.339528,3.360564,0.021035
1877,3.955773,4.006204,0.050431
1878,3.604775,3.575231,0.029544
1879,3.152376,3.158326,0.005950
1880,3.782093,3.748755,0.033337
1881,3.179213,3.264115,0.084902
1882,3.292512,3.349324,0.056812
1883,3.397829,3.417047,0.019217
1884,3.773894,3.792884,0.018990
1885,3.301254,3.390690,0.089436
1886,3.844617,3.829826,0.014791
1887,3.393110,3.410856,0.017746
1888,3.161856,3.161300,0.000556
1889,3.657152,3.699421,0.042269
1890,3.418414,3.417738,0.000675
1891,3.600569,3.638611,0.038042
1892,3.858069,3.845433,0.012636
1893,3.497811,3.481733,0.016078
1894,3.584121,3.566739,0.017382
1895,2.876010,2.875395,0.000615
1896,4.066399,4.044212,0.022186
1897,4.041457,4.014071,0.027385
1898,3.566448,3.569031,0.002583
1899,3.581770,3.545407,0.036363
1900,3.545636,3.572783,0.027147
1901,3.807577,3.826136,0.018559
1902,4.226065,4.235402,0.009336
1903,3.801352,3.864657,0.063306
1904,3.039904,3.033713,0.006191
1905,3.047332,3.108796,0.061465
1906,3.880743,3.890008,0.009265
1907,3.815542,3.815243,0.000299
1908,3.984011,4.049759,0.065749
1909,3.479101,3.510272,0.031171
1910,3.621517,3.639224,0.017707
1911,3.878270,3.907571,0.029301
1912,3.331212,3.312602,0.018610
1913,3.388813,3.383056,0.005757
1914,3.373373,3.380960,0.007588
1915,3.278440,3.279078,0.000638
1916,3.191381,3.182420,0.008961
1917,3.706448,3.731109,0.024660
1918,3.648847,3.579145,0.069701
1919,3.385711,3.376900,0.008811
1920,3.725418,3.756358,0.030941
1921,3.369098,3.344568,0.024530
1922,3.647391,3.609307,0.038084
1923,3.457783,3.450920,0.006862
1924,2.966294,3.002721,0.036428
1925,3.362899,3.305827,0.057072
1926,3.565200,3.600858,0.035659
1927,3.512557,3.530990,0.018434
1928,3.242869,3.223632,0.019237
1929,2.875612,2.867992,0.007620
1930,3.960310,3.953180,0.007130
1931,3.642586,3.604990,0.037596
1932,3.072618,3.075931,0.003313
1933,3.381077,3.326825,0.054252
1934,3.898406,3.825697,0.072708
1935,3.319982,3.354981,0.034999
1936,3.630358,3.627270,0.003089
1937,3.493328,3.450415,0.042913
1938,4.055587,4.046077,0.009510
1939,3.292452,3.336222,0.043769
1940,3.614319,3.628833,0.014513
1941,3.290865,3.348753,0.057888
1942,3.571323,3.558383,0.012940
1943,3.583955,3.563630,0.020325
1944,3.510763,3.512883,0.002120
1945,3.258948,3.281766,0.022818
1946,3.500859,3.521969,0.021110
1947,3.684792,3.685645,0.000854
1948,3.780390,3.797773,0.017383
1949,3.349699,3.382401,0.032703
1950,3.903056,3.834368,0.068688
1951,3.871390,3.901220,0.029830
1952,3.384452,3.386101,0.001650
1953,2.854276,2.863663,0.009387
1954,3.349998,3.361025,0.011027
1955,3.344999,3.314200,0.030799
1956,3.423419,3.459912,0.036493
1957,3.458518,3.456507,0.002010
1958,3.555223,3.557001,0.001779
1959,3.411551,3.416776,0.005225
1960,3.524276,3.535361,0.011085
1961,3.178304,3.142030,0.036274
1962,3.597493,3.667335,0.069843
1963,3.694334,3.694224,0.000110
1964,3.761499,3.680518,0.080981
1965,3.328295,3.341539,0.013243
1966,3.482988,3.455020,0.027968
1967,3.262535,3.332625,0.070090
1968,3.886409,3.890920,0.004511
1969,3.555329,3.571442,0.016113
1970,3.504291,3.490381,0.013911
1971,3.746306,3.702070,0.044235
1972,3.506611,3.548850,0.042239
1973,2.749889,2.763134,0.013246
1974,4.195746,4.227380,0.031633
1975,4.209278,4.241406,0.032128
1976,3.287562,3.276992,0.010570
1977,3.338882,3.330667,0.008214
1978,3.073120,3.045447,0.027673
1979,3.084364,3.080661,0.003703
1980,3.434380,3.443457,0.009077
1981,3.786885,3.846495,0.059610
1982,3.288472,3.256422,0.032050
1983,3.384734,3.403402,0.018668
1984,4.087336,4.123633,0.036298
1985,3.484210,3.459926,0.024284
1986,3.572987,3.570087,0.002900
1987,3.880664,3.916922,0.036258
1988,3.415742,3.365818,0.049923
1989,3.380891,3.363942,0.016949
1990,3.593006,3.621648,0.028642
1991,4.118571,4.154625,0.036054
1992,3.512130,3.516761,0.004632
1993,3.717708,3.700868,0.016840
1994,3.817397,3.860266,0.042869
1995,3.632524,3.667467,0.034943
1996,3.498348,3.510524,0.012176
1997,3.614998,3.562606,0.052392
1998,3.444424,3.411252,0.033172
1999,3.298395,3.293162,0.005233
2000,3.655697,3.713873,0.058177
